ID,S,I,State,Nature,Obs
0,114,386,1,0,0
1,127,373,1,0,0
2,285,215,0,1,1
3,86,414,1,1,1
4,2,498,1,1,1
5,178,322,1,1,0
6,249,251,1,1,1
7,203,297,1,0,0
8,31,469,1,1,1
9,130,370,1,1,0
10,198,302,1,0,1
11,112,388,1,1,1
12,92,408,1,1,1
13,104,396,1,1,1
14,184,316,1,0,0
15,301,199,0,0,0
16,190,310,1,1,1
17,182,318,1,0,0
18,207,293,1,0,0
19,106,394,1,0,0
20,270,230,0,1,1
21,108,392,1,1,1
22,64,436,1,1,1
23,123,377,1,1,1
24,281,219,0,1,1
25,193,307,1,0,0
26,178,322,1,1,1
27,258,242,0,1,1
28,114,386,1,1,1
29,132,368,1,1,1
30,132,368,1,1,1
31,118,382,1,1,1
32,131,369,1,0,1
33,210,290,1,1,0
34,73,427,1,1,1
35,243,257,1,0,0
36,143,357,1,1,1
37,123,377,1,1,1
38,134,366,1,1,1
39,190,310,1,0,0
