ID,S,I,State,Nature,Obs
0,225,275,1,0,0
1,7,493,1,1,1
2,60,440,1,1,1
3,118,382,1,1,1
4,0,500,1,1,1
5,1,499,1,1,1
6,0,500,1,1,1
7,45,455,1,1,1
8,1,499,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,321,179,0,0,0
12,293,207,0,0,0
13,303,197,0,0,0
14,19,481,1,1,1
15,146,354,1,1,1
16,113,387,1,1,1
17,101,399,1,1,1
18,101,399,1,0,0
19,152,348,1,1,1
20,64,436,1,1,1
21,237,263,1,1,1
22,172,328,1,1,1
23,81,419,1,1,1
24,109,391,1,1,1
25,131,369,1,1,1
26,1,499,1,1,1
27,107,393,1,1,1
28,8,492,1,1,1
29,70,430,1,1,1
30,262,238,0,1,1
31,87,413,1,0,0
32,21,479,1,1,1
33,8,492,1,1,1
34,15,485,1,1,1
35,286,214,0,0,0
36,113,387,1,1,1
37,167,333,1,1,1
38,135,365,1,1,1
39,159,341,1,1,1
