ID,S,I,State,Nature,Obs
0,216,284,1,0,0
1,191,309,1,1,1
2,195,305,1,0,0
3,266,234,0,0,0
4,192,308,1,1,1
5,197,303,1,1,1
6,214,286,1,0,0
7,199,301,1,1,1
8,220,280,1,1,1
9,188,312,1,1,1
10,210,290,1,0,0
11,229,271,1,1,1
12,204,296,1,0,0
13,219,281,1,0,0
14,196,304,1,0,0
15,203,297,1,0,0
16,278,222,0,1,1
17,202,298,1,1,1
18,250,250,0.5,0,0
19,239,261,1,0,0
20,201,299,1,1,1
21,220,280,1,1,1
22,250,250,0.5,1,1
23,211,289,1,1,1
24,204,296,1,0,0
25,304,196,0,1,0
26,195,305,1,1,1
27,200,300,1,0,0
28,204,296,1,0,0
29,258,242,0,1,1
30,279,221,0,1,1
31,204,296,1,1,1
32,200,300,1,1,1
33,208,292,1,0,1
34,233,267,1,1,1
35,251,249,0,1,1
36,210,290,1,1,1
37,239,261,1,1,1
38,257,243,0,1,1
39,219,281,1,0,0
