ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,500,0,0,0,0
2,500,0,0,1,1
3,0,500,1,0,1
4,0,500,1,1,1
5,0,500,1,1,1
6,500,0,0,1,1
7,442,58,0,0,0
8,461,39,0,0,0
9,0,500,1,1,1
10,0,500,1,1,0
11,6,494,1,1,1
12,0,500,1,1,0
13,0,500,1,1,1
14,500,0,0,1,1
15,2,498,1,1,1
16,254,246,0,1,1
17,500,0,0,1,1
18,0,500,1,1,1
19,491,9,0,0,0
20,500,0,0,1,1
21,6,494,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,499,1,0,0,0
26,0,500,1,1,1
27,500,0,0,0,0
28,402,98,0,0,0
29,0,500,1,1,1
30,0,500,1,1,0
31,0,500,1,1,1
32,0,500,1,1,1
33,4,496,1,1,1
34,500,0,0,1,1
35,0,500,1,1,1
36,14,486,1,1,1
37,498,2,0,0,0
38,0,500,1,1,1
39,0,500,1,1,1
