ID,S,I,State,Nature,Obs
0,346,154,0,0,1
1,500,0,0,0,0
2,491,9,0,0,0
3,500,0,0,0,0
4,500,0,0,0,0
5,498,2,0,0,0
6,497,3,0,0,0
7,500,0,0,0,0
8,7,493,1,1,1
9,499,1,0,0,0
10,492,8,0,0,0
11,500,0,0,0,0
12,500,0,0,0,0
13,346,154,0,0,1
14,498,2,0,0,0
15,493,7,0,0,0
16,500,0,0,0,0
17,497,3,0,0,0
18,500,0,0,0,0
19,500,0,0,0,1
20,500,0,0,0,0
21,496,4,0,0,0
22,500,0,0,0,0
23,500,0,0,0,0
24,494,6,0,0,0
25,500,0,0,0,0
26,500,0,0,0,0
27,500,0,0,0,0
28,500,0,0,0,0
29,495,5,0,0,0
30,500,0,0,0,0
31,500,0,0,0,0
32,500,0,0,0,0
33,500,0,0,0,0
34,500,0,0,0,0
35,491,9,0,0,0
36,500,0,0,0,0
37,500,0,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
