ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,28,472,1,1,1
4,0,500,1,1,0
5,0,500,1,1,1
6,500,0,0,0,0
7,500,0,0,0,1
8,0,500,1,1,1
9,39,461,1,1,0
10,1,499,1,0,1
11,0,500,1,1,1
12,0,500,1,0,0
13,0,500,1,0,0
14,0,500,1,0,1
15,500,0,0,1,0
16,67,433,1,1,1
17,0,500,1,1,0
18,0,500,1,1,1
19,0,500,1,1,0
20,500,0,0,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,435,65,0,1,0
25,0,500,1,1,1
26,0,500,1,1,0
27,500,0,0,0,0
28,0,500,1,0,0
29,500,0,0,0,0
30,500,0,0,0,0
31,0,500,1,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,8,492,1,1,1
35,9,491,1,1,1
36,500,0,0,0,0
37,6,494,1,1,1
38,0,500,1,1,1
39,497,3,0,0,0
