ID,S,I,State,Nature,Obs
0,375,125,0,1,0
1,0,500,1,1,1
2,0,500,1,1,0
3,314,186,0,0,1
4,0,500,1,1,1
5,0,500,1,1,1
6,99,401,1,1,1
7,0,500,1,1,1
8,0,500,1,1,0
9,0,500,1,1,1
10,0,500,1,1,0
11,0,500,1,1,1
12,0,500,1,1,0
13,0,500,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,148,352,1,1,1
17,441,59,0,0,0
18,0,500,1,0,0
19,377,123,0,0,0
20,202,298,1,0,1
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,0,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,499,1,0,0,0
30,493,7,0,0,0
31,431,69,0,1,0
32,0,500,1,1,1
33,500,0,0,0,1
34,0,500,1,1,1
35,396,104,0,0,0
36,436,64,0,0,0
37,0,500,1,1,1
38,454,46,0,1,0
39,256,244,0,1,1
