ID,S,I,State,Nature,Obs
0,144,356,1,1,1
1,147,353,1,0,1
2,386,114,0,1,1
3,6,494,1,1,1
4,217,283,1,1,0
5,298,202,0,1,1
6,0,500,1,1,0
7,1,499,1,0,1
8,278,222,0,1,0
9,1,499,1,0,1
10,221,279,1,1,0
11,322,178,0,1,1
12,2,498,1,1,1
13,0,500,1,1,1
14,339,161,0,1,1
15,218,282,1,1,0
16,0,500,1,1,0
17,0,500,1,1,1
18,0,500,1,1,0
19,0,500,1,1,0
20,1,499,1,1,0
21,98,402,1,1,1
22,324,176,0,0,1
23,362,138,0,1,0
24,250,250,0.5,1,0
25,0,500,1,1,0
26,0,500,1,1,0
27,0,500,1,1,1
28,1,499,1,0,1
29,406,94,0,1,0
30,1,499,1,1,1
31,277,223,0,0,1
32,276,224,0,1,0
33,2,498,1,0,1
34,188,312,1,1,0
35,0,500,1,0,0
36,0,500,1,0,1
37,371,129,0,0,0
38,325,175,0,0,1
39,0,500,1,0,1
