ID,S,I,State,Nature,Obs
0,247,253,1,1,1
1,3,497,1,1,0
2,212,288,1,0,0
3,480,20,0,0,0
4,178,322,1,0,0
5,453,47,0,0,0
6,343,157,0,0,1
7,42,458,1,1,0
8,43,457,1,0,0
9,29,471,1,1,0
10,87,413,1,1,0
11,390,110,0,1,0
12,0,500,1,1,1
13,0,500,1,1,1
14,365,135,0,0,0
15,440,60,0,0,0
16,121,379,1,0,0
17,362,138,0,0,0
18,380,120,0,1,0
19,6,494,1,0,1
20,55,445,1,0,1
21,81,419,1,0,1
22,33,467,1,1,0
23,454,46,0,1,0
24,287,213,0,0,1
25,327,173,0,1,0
26,0,500,1,1,0
27,0,500,1,1,1
28,439,61,0,1,0
29,48,452,1,0,1
30,9,491,1,0,1
31,33,467,1,1,1
32,0,500,1,1,1
33,0,500,1,1,0
34,17,483,1,1,0
35,55,445,1,1,1
36,57,443,1,0,0
37,35,465,1,0,1
38,10,490,1,1,1
39,319,181,0,1,0
