ID,S,I,State,Nature,Obs
0,191,309,1,1,1
1,212,288,1,0,0
2,466,34,0,1,0
3,6,494,1,1,1
4,345,155,0,1,1
5,421,79,0,1,0
6,0,500,1,1,0
7,0,500,1,1,1
8,438,62,0,1,0
9,0,500,1,0,1
10,337,163,0,1,0
11,499,1,0,1,0
12,3,497,1,0,0
13,0,500,1,1,1
14,449,51,0,1,0
15,361,139,0,1,0
16,0,500,1,1,1
17,1,499,1,1,0
18,0,500,1,1,0
19,1,499,1,1,0
20,1,499,1,1,0
21,186,314,1,1,1
22,471,29,0,1,0
23,462,38,0,1,0
24,317,183,0,1,0
25,0,500,1,1,1
26,0,500,1,0,1
27,0,500,1,1,0
28,0,500,1,0,1
29,473,27,0,1,0
30,0,500,1,1,1
31,309,191,0,0,1
32,406,94,0,1,0
33,2,498,1,0,1
34,277,223,0,1,0
35,0,500,1,0,0
36,0,500,1,0,1
37,499,1,0,0,1
38,448,52,0,0,0
39,0,500,1,1,0
