ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,54,446,1,1,1
2,362,138,0,0,0
3,417,83,0,0,1
4,108,392,1,0,1
5,82,418,1,0,0
6,241,259,1,1,1
7,381,119,0,1,1
8,267,233,0,1,0
9,345,155,0,1,0
10,1,499,1,1,0
11,93,407,1,0,1
12,1,499,1,1,1
13,0,500,1,0,0
14,161,339,1,1,1
15,273,227,0,1,1
16,291,209,0,1,0
17,55,445,1,1,1
18,8,492,1,0,1
19,3,497,1,1,1
20,408,92,0,0,0
21,16,484,1,1,0
22,343,157,0,1,0
23,1,499,1,1,1
24,30,470,1,1,1
25,0,500,1,1,0
26,0,500,1,1,0
27,134,366,1,1,1
28,0,500,1,0,1
29,30,470,1,0,0
30,273,227,0,1,1
31,92,408,1,0,1
32,259,241,0,0,0
33,151,349,1,0,1
34,0,500,1,1,1
35,8,492,1,1,1
36,14,486,1,1,0
37,0,500,1,1,0
38,0,500,1,1,0
39,54,446,1,1,0
