ID,S,I,State,Nature,Obs
0,3,497,1,1,0
1,0,500,1,1,1
2,364,136,0,1,0
3,243,257,1,1,1
4,1,499,1,0,0
5,0,500,1,1,1
6,3,497,1,1,0
7,429,71,0,1,0
8,0,500,1,1,1
9,1,499,1,1,1
10,386,114,0,1,0
11,345,155,0,1,0
12,26,474,1,1,0
13,9,491,1,1,1
14,0,500,1,0,1
15,0,500,1,1,1
16,500,0,0,1,1
17,109,391,1,0,1
18,2,498,1,1,1
19,68,432,1,1,1
20,0,500,1,1,0
21,357,143,0,1,0
22,268,232,0,1,0
23,481,19,0,1,0
24,218,282,1,1,0
25,320,180,0,1,0
26,39,461,1,1,1
27,202,298,1,1,1
28,99,401,1,1,1
29,0,500,1,0,1
30,182,318,1,0,0
31,320,180,0,0,1
32,0,500,1,0,1
33,434,66,0,0,0
34,249,251,1,0,0
35,488,12,0,0,0
36,347,153,0,0,1
37,3,497,1,1,1
38,202,298,1,1,1
39,63,437,1,1,1
