ID,S,I,State,Nature,Obs
0,308,192,0,1,0
1,15,485,1,1,0
2,15,485,1,1,0
3,14,486,1,1,1
4,0,500,1,0,1
5,17,483,1,0,0
6,59,441,1,1,1
7,0,500,1,1,0
8,275,225,0,1,0
9,128,372,1,0,1
10,414,86,0,1,0
11,12,488,1,1,0
12,107,393,1,1,1
13,424,76,0,1,0
14,330,170,0,0,0
15,389,111,0,0,0
16,170,330,1,1,1
17,1,499,1,1,1
18,500,0,0,1,0
19,138,362,1,1,1
20,13,487,1,0,0
21,364,136,0,1,0
22,265,235,0,1,1
23,384,116,0,1,0
24,2,498,1,1,1
25,52,448,1,1,0
26,20,480,1,0,1
27,430,70,0,1,0
28,0,500,1,1,1
29,263,237,0,1,1
30,221,279,1,1,1
31,14,486,1,0,1
32,376,124,0,1,0
33,3,497,1,1,0
34,6,494,1,1,0
35,6,494,1,1,1
36,59,441,1,1,1
37,80,420,1,1,0
38,416,84,0,0,0
39,365,135,0,1,0
