ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,7,493,1,1,0
2,249,251,1,1,1
3,112,388,1,0,1
4,106,394,1,1,1
5,38,462,1,1,0
6,479,21,0,1,0
7,36,464,1,1,0
8,201,299,1,1,1
9,0,500,1,1,1
10,237,263,1,1,1
11,15,485,1,0,1
12,5,495,1,1,1
13,309,191,0,1,1
14,2,498,1,1,0
15,68,432,1,1,1
16,255,245,0,1,1
17,87,413,1,0,1
18,0,500,1,0,1
19,38,462,1,1,1
20,77,423,1,1,1
21,12,488,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,346,154,0,0,0
25,131,369,1,1,1
26,0,500,1,1,0
27,200,300,1,1,0
28,397,103,0,1,1
29,175,325,1,1,1
30,116,384,1,1,1
31,17,483,1,1,0
32,327,173,0,1,0
33,103,397,1,1,0
34,44,456,1,1,0
35,45,455,1,1,0
36,4,496,1,1,0
37,17,483,1,1,1
38,117,383,1,0,0
39,341,159,0,0,0
