ID,S,I,State,Nature,Obs
0,29,471,1,1,0
1,0,500,1,1,1
2,0,500,1,1,1
3,35,465,1,1,1
4,500,0,0,1,1
5,65,435,1,1,1
6,20,480,1,0,1
7,0,500,1,0,0
8,12,488,1,0,0
9,49,451,1,1,1
10,27,473,1,1,0
11,49,451,1,1,1
12,236,264,1,1,0
13,427,73,0,0,0
14,0,500,1,1,0
15,24,476,1,1,1
16,16,484,1,0,0
17,168,332,1,1,1
18,31,469,1,1,1
19,16,484,1,1,1
20,153,347,1,1,1
21,6,494,1,1,0
22,142,358,1,1,0
23,17,483,1,1,0
24,398,102,0,0,0
25,472,28,0,1,0
26,5,495,1,1,0
27,39,461,1,0,0
28,31,469,1,0,1
29,308,192,0,1,0
30,415,85,0,1,0
31,75,425,1,1,1
32,153,347,1,0,0
33,257,243,0,1,1
34,0,500,1,0,0
35,7,493,1,1,1
36,59,441,1,0,1
37,7,493,1,0,1
38,48,452,1,0,0
39,486,14,0,0,0
