ID,S,I,State,Nature,Obs
0,27,473,1,1,0
1,0,500,1,1,1
2,0,500,1,0,0
3,37,463,1,0,1
4,79,421,1,1,1
5,408,92,0,1,1
6,0,500,1,1,1
7,374,126,0,1,0
8,390,110,0,1,0
9,14,486,1,1,1
10,40,460,1,0,1
11,233,267,1,1,0
12,21,479,1,1,0
13,462,38,0,1,0
14,29,471,1,0,1
15,283,217,0,1,1
16,288,212,0,1,0
17,350,150,0,0,0
18,18,482,1,1,1
19,5,495,1,1,1
20,273,227,0,1,0
21,53,447,1,1,1
22,17,483,1,0,1
23,18,482,1,1,0
24,50,450,1,1,1
25,306,194,0,0,1
26,0,500,1,1,0
27,16,484,1,0,1
28,12,488,1,1,1
29,149,351,1,1,0
30,331,169,0,1,0
31,364,136,0,1,0
32,83,417,1,1,0
33,5,495,1,1,0
34,62,438,1,1,0
35,132,368,1,1,1
36,10,490,1,1,1
37,204,296,1,1,1
38,394,106,0,0,0
39,494,6,0,0,0
