ID,S,I,State,Nature,Obs
0,3,497,1,1,1
1,0,500,1,1,0
2,0,500,1,1,1
3,261,239,0,0,0
4,30,470,1,1,0
5,124,376,1,1,1
6,0,500,1,0,0
7,114,386,1,1,0
8,297,203,0,1,1
9,7,493,1,1,1
10,44,456,1,1,1
11,156,344,1,1,1
12,10,490,1,1,0
13,307,193,0,1,1
14,8,492,1,1,0
15,252,248,0,1,0
16,211,289,1,1,1
17,173,327,1,0,0
18,4,496,1,1,0
19,45,455,1,0,0
20,144,356,1,0,0
21,6,494,1,1,1
22,1,499,1,1,1
23,6,494,1,1,0
24,411,89,0,1,1
25,251,249,0,0,1
26,0,500,1,1,1
27,99,401,1,0,1
28,26,474,1,1,1
29,116,384,1,1,0
30,222,278,1,1,0
31,103,397,1,1,1
32,299,201,0,0,1
33,366,134,0,1,0
34,18,482,1,1,1
35,69,431,1,1,0
36,8,492,1,1,0
37,80,420,1,1,0
38,345,155,0,0,1
39,374,126,0,0,1
