ID,S,I,State,Nature,Obs
0,308,192,0,1,0
1,0,500,1,1,1
2,144,356,1,1,0
3,206,294,1,1,1
4,0,500,1,1,1
5,0,500,1,1,0
6,222,278,1,0,0
7,6,494,1,1,1
8,210,290,1,0,0
9,161,339,1,1,1
10,189,311,1,1,0
11,403,97,0,1,0
12,0,500,1,0,1
13,89,411,1,0,1
14,143,357,1,1,0
15,47,453,1,0,1
16,324,176,0,0,0
17,0,500,1,0,0
18,97,403,1,1,0
19,333,167,0,1,1
20,493,7,0,1,0
21,213,287,1,1,0
22,97,403,1,1,1
23,9,491,1,1,1
24,380,120,0,0,1
25,49,451,1,0,1
26,318,182,0,0,1
27,85,415,1,0,1
28,170,330,1,0,0
29,264,236,0,1,1
30,244,256,1,0,1
31,23,477,1,1,0
32,59,441,1,1,1
33,321,179,0,0,1
34,292,208,0,1,1
35,260,240,0,1,0
36,226,274,1,1,1
37,35,465,1,1,0
38,154,346,1,0,1
39,375,125,0,0,0
