ID,S,I,State,Nature,Obs
0,24,476,1,1,1
1,4,496,1,1,1
2,143,357,1,0,1
3,32,468,1,1,1
4,0,500,1,1,1
5,164,336,1,1,0
6,415,85,0,1,1
7,24,476,1,0,1
8,11,489,1,1,1
9,336,164,0,1,1
10,143,357,1,1,0
11,1,499,1,1,0
12,14,486,1,1,0
13,152,348,1,1,0
14,184,316,1,1,1
15,284,216,0,1,0
16,190,310,1,1,1
17,127,373,1,0,1
18,83,417,1,0,1
19,28,472,1,1,0
20,26,474,1,1,0
21,26,474,1,1,1
22,137,363,1,1,1
23,130,370,1,1,0
24,174,326,1,1,1
25,157,343,1,1,0
26,228,272,1,1,1
27,33,467,1,1,1
28,17,483,1,1,1
29,25,475,1,1,1
30,98,402,1,1,1
31,86,414,1,1,1
32,305,195,0,1,0
33,75,425,1,1,1
34,2,498,1,1,1
35,62,438,1,1,0
36,129,371,1,1,1
37,110,390,1,1,1
38,457,43,0,1,0
39,115,385,1,0,1
