ID,S,I,State,Nature,Obs
0,62,438,1,1,0
1,214,286,1,0,1
2,346,154,0,1,0
3,286,214,0,1,1
4,118,382,1,1,0
5,0,500,1,1,1
6,104,396,1,1,1
7,326,174,0,1,1
8,71,429,1,1,0
9,263,237,0,1,1
10,3,497,1,0,1
11,55,445,1,1,1
12,199,301,1,0,0
13,413,87,0,1,0
14,419,81,0,0,0
15,16,484,1,1,0
16,293,207,0,1,0
17,66,434,1,0,1
18,90,410,1,1,0
19,13,487,1,1,1
20,0,500,1,0,0
21,169,331,1,1,0
22,400,100,0,0,0
23,110,390,1,1,0
24,2,498,1,0,0
25,323,177,0,1,1
26,401,99,0,0,0
27,242,258,1,0,1
28,34,466,1,1,0
29,16,484,1,1,1
30,182,318,1,1,0
31,76,424,1,0,1
32,2,498,1,1,0
33,404,96,0,1,0
34,0,500,1,0,1
35,198,302,1,1,1
36,217,283,1,1,1
37,80,420,1,0,1
38,187,313,1,1,1
39,491,9,0,1,0
