ID,S,I,State,Nature,Obs
0,4,496,1,1,0
1,3,497,1,1,1
2,286,214,0,1,0
3,132,368,1,1,0
4,0,500,1,1,0
5,147,353,1,1,1
6,285,215,0,1,0
7,299,201,0,0,1
8,133,367,1,1,0
9,105,395,1,1,0
10,265,235,0,1,0
11,0,500,1,1,0
12,64,436,1,1,1
13,81,419,1,1,1
14,92,408,1,1,1
15,142,358,1,1,1
16,96,404,1,1,1
17,429,71,0,0,0
18,7,493,1,1,1
19,167,333,1,1,0
20,112,388,1,0,1
21,400,100,0,1,0
22,28,472,1,1,1
23,220,280,1,1,0
24,8,492,1,1,1
25,123,377,1,1,1
26,222,278,1,1,0
27,86,414,1,1,0
28,383,117,0,1,0
29,39,461,1,1,0
30,186,314,1,1,0
31,12,488,1,1,1
32,220,280,1,1,0
33,93,407,1,1,1
34,86,414,1,0,0
35,192,308,1,1,1
36,180,320,1,1,1
37,158,342,1,1,0
38,155,345,1,1,1
39,150,350,1,1,0
