ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,0,500,1,1,0
2,278,222,0,1,0
3,490,10,0,0,1
4,0,500,1,1,0
5,147,353,1,1,1
6,121,379,1,1,0
7,193,307,1,0,1
8,33,467,1,1,1
9,4,496,1,0,1
10,89,411,1,1,1
11,272,228,0,1,0
12,0,500,1,1,1
13,0,500,1,1,0
14,384,116,0,1,0
15,46,454,1,1,1
16,0,500,1,1,1
17,19,481,1,0,1
18,3,497,1,1,0
19,489,11,0,0,0
20,0,500,1,1,1
21,55,445,1,1,0
22,56,444,1,1,1
23,333,167,0,1,1
24,252,248,0,1,1
25,3,497,1,1,0
26,38,462,1,0,0
27,252,248,0,0,1
28,217,283,1,1,0
29,389,111,0,1,1
30,339,161,0,1,0
31,2,498,1,1,1
32,161,339,1,0,1
33,262,238,0,0,1
34,357,143,0,1,1
35,0,500,1,1,1
36,8,492,1,0,0
37,0,500,1,0,0
38,490,10,0,0,0
39,3,497,1,0,0
