ID,S,I,State,Nature,Obs
0,32,468,1,1,0
1,20,480,1,1,1
2,16,484,1,0,1
3,468,32,0,0,0
4,19,481,1,1,1
5,429,71,0,1,0
6,238,262,1,0,1
7,13,487,1,0,1
8,66,434,1,1,1
9,10,490,1,1,0
10,47,453,1,1,0
11,0,500,1,1,1
12,180,320,1,1,1
13,485,15,0,0,0
14,478,22,0,1,1
15,471,29,0,1,0
16,418,82,0,0,0
17,14,486,1,1,0
18,0,500,1,0,1
19,0,500,1,1,1
20,464,36,0,1,0
21,223,277,1,0,1
22,368,132,0,1,0
23,295,205,0,0,0
24,14,486,1,0,0
25,414,86,0,1,1
26,419,81,0,1,0
27,367,133,0,1,0
28,0,500,1,1,1
29,23,477,1,1,1
30,297,203,0,1,1
31,425,75,0,1,0
32,130,370,1,1,1
33,68,432,1,0,1
34,3,497,1,0,0
35,247,253,1,1,1
36,1,499,1,0,1
37,184,316,1,1,0
38,148,352,1,1,1
39,7,493,1,0,1
