ID,S,I,State,Nature,Obs
0,1,499,1,1,0
1,0,500,1,0,1
2,347,153,0,1,0
3,1,499,1,0,1
4,0,500,1,1,1
5,197,303,1,1,1
6,152,348,1,1,0
7,250,250,0.5,0,1
8,64,436,1,1,0
9,5,495,1,1,0
10,139,361,1,0,0
11,360,140,0,1,1
12,0,500,1,1,0
13,0,500,1,1,1
14,489,11,0,0,1
15,72,428,1,1,0
16,0,500,1,1,0
17,31,469,1,0,1
18,10,490,1,1,0
19,0,500,1,0,0
20,0,500,1,1,0
21,75,425,1,1,1
22,78,422,1,0,1
23,392,108,0,1,0
24,304,196,0,1,1
25,5,495,1,1,0
26,76,424,1,0,0
27,348,152,0,0,1
28,319,181,0,1,1
29,499,1,0,1,1
30,491,9,0,1,0
31,2,498,1,1,1
32,231,269,1,1,0
33,324,176,0,0,0
34,497,3,0,1,1
35,0,500,1,1,1
36,0,500,1,0,1
37,0,500,1,1,0
38,1,499,1,0,1
39,7,493,1,0,1
