ID,S,I,State,Nature,Obs
0,1,499,1,1,1
1,0,500,1,1,0
2,4,496,1,1,1
3,140,360,1,1,1
4,136,364,1,1,1
5,0,500,1,1,1
6,204,296,1,1,1
7,124,376,1,1,0
8,0,500,1,1,0
9,49,451,1,0,1
10,126,374,1,1,1
11,166,334,1,1,1
12,0,500,1,0,1
13,0,500,1,1,0
14,186,314,1,1,1
15,103,397,1,0,0
16,51,449,1,1,1
17,0,500,1,0,1
18,499,1,0,1,0
19,46,454,1,1,0
20,0,500,1,1,0
21,0,500,1,1,1
22,12,488,1,1,0
23,231,269,1,0,0
24,44,456,1,1,0
25,0,500,1,1,0
26,90,410,1,1,1
27,85,415,1,1,0
28,392,108,0,0,0
29,104,396,1,0,0
30,131,369,1,1,1
31,355,145,0,0,1
32,0,500,1,1,0
33,414,86,0,1,0
34,85,415,1,1,1
35,496,4,0,1,1
36,432,68,0,1,0
37,462,38,0,0,0
38,2,498,1,1,1
39,191,309,1,0,1
