ID,S,I,State,Nature,Obs
0,119,381,1,1,1
1,81,419,1,1,0
2,253,247,0,0,1
3,288,212,0,1,0
4,11,489,1,1,1
5,108,392,1,1,0
6,155,345,1,1,0
7,3,497,1,0,0
8,74,426,1,1,0
9,78,422,1,1,1
10,55,445,1,1,1
11,3,497,1,1,0
12,7,493,1,1,1
13,78,422,1,0,1
14,357,143,0,1,1
15,176,324,1,0,1
16,437,63,0,1,0
17,85,415,1,0,1
18,98,402,1,1,0
19,56,444,1,1,0
20,12,488,1,1,1
21,114,386,1,1,1
22,279,221,0,0,1
23,6,494,1,1,0
24,414,86,0,0,0
25,85,415,1,0,0
26,491,9,0,1,0
27,107,393,1,1,0
28,99,401,1,1,1
29,138,362,1,0,0
30,382,118,0,0,0
31,395,105,0,1,0
32,331,169,0,1,0
33,345,155,0,1,1
34,31,469,1,1,1
35,46,454,1,1,1
36,24,476,1,1,0
37,25,475,1,1,1
38,6,494,1,1,0
39,323,177,0,0,1
