ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,230,270,1,1,1
2,497,3,0,0,0
3,0,500,1,1,1
4,0,500,1,0,0
5,0,500,1,1,0
6,0,500,1,0,0
7,0,500,1,1,1
8,0,500,1,0,1
9,0,500,1,1,1
10,5,495,1,1,1
11,1,499,1,1,1
12,0,500,1,0,0
13,9,491,1,1,1
14,0,500,1,1,1
15,497,3,0,0,0
16,0,500,1,0,0
17,500,0,0,1,0
18,249,251,1,0,0
19,500,0,0,0,1
20,2,498,1,1,1
21,0,500,1,1,0
22,500,0,0,0,0
23,21,479,1,0,1
24,0,500,1,1,1
25,1,499,1,1,1
26,500,0,0,0,0
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,0
30,0,500,1,1,1
31,0,500,1,0,1
32,25,475,1,1,1
33,3,497,1,1,1
34,500,0,0,0,0
35,499,1,0,0,0
36,0,500,1,1,1
37,27,473,1,1,1
38,0,500,1,1,1
39,0,500,1,1,1
