ID,S,I,State,Nature,Obs
0,457,43,0,0,0
1,0,500,1,1,1
2,498,2,0,0,0
3,500,0,0,0,0
4,498,2,0,1,0
5,500,0,0,1,1
6,498,2,0,1,1
7,500,0,0,0,0
8,29,471,1,1,1
9,67,433,1,1,0
10,0,500,1,1,1
11,497,3,0,0,0
12,0,500,1,1,1
13,0,500,1,1,1
14,465,35,0,1,1
15,396,104,0,0,0
16,36,464,1,0,1
17,464,36,0,0,0
18,0,500,1,1,0
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,0,0
22,466,34,0,0,0
23,33,467,1,1,1
24,470,30,0,0,0
25,402,98,0,0,1
26,0,500,1,1,1
27,463,37,0,1,1
28,457,43,0,1,0
29,71,429,1,0,1
30,0,500,1,0,1
31,497,3,0,0,0
32,0,500,1,1,1
33,471,29,0,1,1
34,0,500,1,1,1
35,103,397,1,1,1
36,470,30,0,1,1
37,0,500,1,1,1
38,107,393,1,0,0
39,0,500,1,0,0
