ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,500,0,0,0,0
6,0,500,1,1,1
7,70,430,1,1,1
8,0,500,1,0,0
9,0,500,1,1,1
10,0,500,1,0,1
11,500,0,0,0,0
12,0,500,1,1,0
13,500,0,0,0,0
14,493,7,0,1,0
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,500,0,0,1,1
19,0,500,1,1,0
20,500,0,0,0,1
21,30,470,1,1,1
22,0,500,1,1,0
23,53,447,1,1,1
24,53,447,1,1,1
25,498,2,0,1,0
26,0,500,1,1,1
27,496,4,0,0,0
28,6,494,1,1,1
29,496,4,0,1,0
30,0,500,1,1,1
31,498,2,0,0,0
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,497,3,0,0,0
36,0,500,1,1,1
37,500,0,0,0,0
38,0,500,1,0,1
39,0,500,1,1,0
