ID,S,I,State,Nature,Obs
0,424,76,0,0,0
1,417,83,0,0,0
2,422,78,0,0,0
3,442,58,0,0,0
4,424,76,0,0,0
5,426,74,0,0,0
6,432,68,0,0,0
7,424,76,0,0,0
8,426,74,0,0,0
9,423,77,0,0,1
10,425,75,0,0,0
11,440,60,0,0,0
12,434,66,0,0,0
13,438,62,0,0,0
14,422,78,0,0,0
15,428,72,0,0,0
16,442,58,0,0,0
17,434,66,0,0,1
18,428,72,0,0,0
19,432,68,0,0,0
20,424,76,0,0,0
21,425,75,0,0,0
22,428,72,0,0,0
23,417,83,0,0,0
24,436,64,0,0,0
25,450,50,0,0,0
26,425,75,0,0,0
27,442,58,0,0,0
28,437,63,0,0,0
29,459,41,0,0,0
30,450,50,0,0,0
31,431,69,0,0,0
32,443,57,0,0,0
33,442,58,0,0,0
34,424,76,0,0,0
35,441,59,0,0,0
36,445,55,0,0,0
37,423,77,0,0,0
38,446,54,0,0,0
39,454,46,0,0,0
