ID,S,I,State,Nature,Obs
0,487,13,0,0,0
1,477,23,0,0,0
2,470,30,0,0,0
3,485,15,0,0,0
4,481,19,0,0,0
5,471,29,0,0,0
6,491,9,0,0,0
7,445,55,0,0,0
8,465,35,0,0,0
9,488,12,0,0,0
10,485,15,0,0,0
11,484,16,0,0,0
12,462,38,0,0,0
13,436,64,0,0,0
14,479,21,0,0,0
15,493,7,0,0,0
16,472,28,0,0,0
17,494,6,0,0,0
18,489,11,0,0,0
19,484,16,0,0,0
20,485,15,0,0,0
21,478,22,0,0,0
22,489,11,0,0,0
23,485,15,0,0,0
24,484,16,0,0,0
25,496,4,0,0,0
26,480,20,0,0,0
27,466,34,0,0,0
28,475,25,0,0,0
29,495,5,0,0,0
30,496,4,0,0,0
31,488,12,0,0,0
32,491,9,0,0,0
33,492,8,0,0,0
34,488,12,0,0,0
35,484,16,0,0,0
36,474,26,0,0,0
37,485,15,0,0,0
38,487,13,0,0,0
39,497,3,0,0,0
