ID,S,I,State,Nature,Obs
0,485,15,0,0,0
1,455,45,0,0,0
2,450,50,0,0,0
3,484,16,0,0,0
4,405,95,0,0,0
5,480,20,0,0,0
6,465,35,0,0,0
7,445,55,0,0,0
8,485,15,0,0,0
9,478,22,0,0,0
10,481,19,0,0,0
11,479,21,0,0,0
12,453,47,0,0,0
13,453,47,0,0,0
14,471,29,0,0,0
15,495,5,0,0,0
16,90,410,1,1,1
17,475,25,0,0,0
18,474,26,0,0,0
19,473,27,0,0,0
20,478,22,0,0,0
21,461,39,0,0,0
22,471,29,0,0,0
23,476,24,0,0,0
24,495,5,0,0,0
25,497,3,0,0,0
26,467,33,0,0,0
27,474,26,0,0,0
28,485,15,0,0,0
29,499,1,0,0,0
30,494,6,0,0,0
31,472,28,0,0,0
32,460,40,0,0,0
33,488,12,0,0,0
34,479,21,0,0,0
35,475,25,0,0,0
36,488,12,0,0,0
37,476,24,0,0,0
38,494,6,0,0,0
39,494,6,0,0,0
