ID,S,I,State,Nature,Obs
0,428,72,0,0,0
1,427,73,0,0,0
2,427,73,0,0,0
3,443,57,0,0,0
4,429,71,0,0,0
5,430,70,0,0,0
6,438,62,0,0,0
7,422,78,0,0,0
8,441,59,0,0,0
9,435,65,0,0,0
10,432,68,0,0,0
11,441,59,0,0,0
12,435,65,0,0,0
13,449,51,0,0,0
14,431,69,0,0,0
15,433,67,0,0,0
16,445,55,0,0,0
17,437,63,0,0,0
18,438,62,0,0,0
19,439,61,0,0,0
20,428,72,0,0,0
21,432,68,0,0,0
22,431,69,0,0,0
23,427,73,0,0,0
24,437,63,0,0,0
25,457,43,0,0,0
26,429,71,0,0,0
27,443,57,0,0,0
28,441,59,0,0,0
29,453,47,0,0,0
30,457,43,0,0,0
31,434,66,0,0,0
32,433,67,0,0,0
33,434,66,0,0,0
34,433,67,0,0,0
35,442,58,0,0,0
36,444,56,0,0,0
37,433,67,0,0,0
38,442,58,0,0,0
39,452,48,0,0,0
