ID,S,I,State,Nature,Obs
0,426,74,0,0,0
1,425,75,0,0,0
2,426,74,0,0,0
3,437,63,0,0,0
4,426,74,0,0,0
5,429,71,0,0,0
6,430,70,0,0,0
7,430,70,0,0,0
8,436,64,0,0,0
9,428,72,0,0,0
10,428,72,0,0,0
11,438,62,0,0,0
12,434,66,0,0,0
13,447,53,0,0,0
14,434,66,0,0,0
15,435,65,0,0,0
16,446,54,0,0,0
17,434,66,0,0,0
18,429,71,0,0,0
19,425,75,0,0,0
20,435,65,0,0,0
21,427,73,0,0,0
22,428,72,0,0,0
23,433,67,0,0,0
24,439,61,0,0,0
25,454,46,0,0,0
26,433,67,0,0,0
27,442,58,0,0,0
28,437,63,0,0,0
29,468,32,0,0,0
30,456,44,0,0,0
31,432,68,0,0,0
32,444,56,0,0,0
33,442,58,0,0,0
34,431,69,0,0,0
35,435,65,0,0,0
36,444,56,0,0,0
37,429,71,0,0,0
38,448,52,0,0,0
39,454,46,0,0,0
