ID,S,I,State,Nature,Obs
0,423,77,0,0,0
1,427,73,0,0,0
2,430,70,0,0,0
3,438,62,0,0,0
4,424,76,0,0,0
5,427,73,0,0,0
6,436,64,0,0,0
7,432,68,0,0,0
8,430,70,0,0,0
9,428,72,0,0,0
10,429,71,0,0,0
11,441,59,0,0,0
12,427,73,0,0,0
13,447,53,0,0,0
14,435,65,0,0,0
15,434,66,0,0,0
16,446,54,0,0,0
17,429,71,0,0,0
18,429,71,0,0,0
19,427,73,0,0,0
20,440,60,0,0,0
21,428,72,0,0,0
22,425,75,0,0,0
23,432,68,0,0,0
24,440,60,0,0,0
25,458,42,0,0,0
26,431,69,0,0,0
27,439,61,0,0,0
28,433,67,0,0,0
29,467,33,0,0,0
30,454,46,0,0,0
31,427,73,0,0,0
32,437,63,0,0,0
33,442,58,0,0,0
34,433,67,0,0,0
35,429,71,0,0,0
36,450,50,0,0,0
37,422,78,0,0,0
38,445,55,0,0,0
39,450,50,0,0,0
