ID,S,I,State,Nature,Obs
0,424,76,0,0,0
1,421,79,0,0,0
2,417,83,0,0,0
3,441,59,0,0,0
4,426,74,0,0,0
5,428,72,0,0,0
6,433,67,0,0,0
7,421,79,0,0,0
8,430,70,0,0,0
9,426,74,0,0,1
10,425,75,0,0,0
11,443,57,0,0,0
12,432,68,0,0,0
13,442,58,0,0,0
14,424,76,0,0,0
15,430,70,0,0,0
16,444,56,0,0,0
17,432,68,0,0,0
18,432,68,0,0,1
19,431,69,0,0,0
20,428,72,0,0,0
21,422,78,0,0,0
22,430,70,0,0,0
23,422,78,0,0,0
24,438,62,0,0,0
25,454,46,0,0,0
26,427,73,0,0,0
27,440,60,0,0,0
28,435,65,0,0,0
29,457,43,0,0,0
30,448,52,0,0,0
31,428,72,0,0,0
32,448,52,0,0,0
33,442,58,0,0,0
34,431,69,0,0,0
35,442,58,0,0,0
36,439,61,0,0,0
37,431,69,0,0,0
38,443,57,0,0,0
39,451,49,0,0,0
