ID,S,I,State,Nature,Obs
0,426,74,0,0,0
1,421,79,0,0,0
2,419,81,0,0,0
3,439,61,0,0,0
4,422,78,0,0,0
5,426,74,0,0,0
6,438,62,0,0,0
7,433,67,0,0,0
8,427,73,0,0,1
9,430,70,0,0,0
10,436,64,0,0,0
11,438,62,0,0,0
12,427,73,0,0,0
13,439,61,0,0,0
14,423,77,0,0,0
15,442,58,0,0,0
16,436,64,0,0,0
17,441,59,0,0,0
18,431,69,0,0,0
19,436,64,0,0,0
20,438,62,0,0,0
21,427,73,0,0,0
22,429,71,0,0,0
23,431,69,0,0,0
24,434,66,0,0,0
25,458,42,0,0,0
26,426,74,0,0,0
27,436,64,0,0,0
28,437,63,0,0,0
29,466,34,0,0,0
30,457,43,0,0,0
31,432,68,0,0,0
32,452,48,0,0,0
33,444,56,0,0,0
34,441,59,0,0,0
35,436,64,0,0,0
36,442,58,0,0,0
37,426,74,0,0,0
38,439,61,0,0,0
39,461,39,0,0,0
