ID,S,I,State,Nature,Obs
0,428,72,0,0,0
1,420,80,0,0,0
2,420,80,0,0,0
3,440,60,0,0,0
4,424,76,0,0,1
5,431,69,0,0,0
6,440,60,0,0,0
7,426,74,0,0,0
8,432,68,0,0,0
9,430,70,0,0,0
10,424,76,0,0,0
11,442,58,0,0,0
12,435,65,0,0,0
13,451,49,0,0,0
14,421,79,0,0,0
15,438,62,0,0,0
16,449,51,0,0,0
17,443,57,0,0,0
18,439,61,0,0,0
19,430,70,0,0,0
20,433,67,0,0,0
21,431,69,0,0,0
22,429,71,0,0,0
23,421,79,0,0,0
24,438,62,0,0,0
25,460,40,0,0,0
26,428,72,0,0,0
27,435,65,0,0,0
28,438,62,0,0,0
29,456,44,0,0,0
30,458,42,0,0,0
31,430,70,0,0,0
32,444,56,0,0,0
33,446,54,0,0,0
34,435,65,0,0,0
35,444,56,0,0,0
36,453,47,0,0,0
37,428,72,0,0,0
38,446,54,0,0,0
39,453,47,0,0,0
