ID,S,I,State,Nature,Obs
0,427,73,0,0,0
1,424,76,0,0,0
2,421,79,0,0,0
3,438,62,0,0,0
4,426,74,0,0,0
5,428,72,0,0,0
6,434,66,0,0,0
7,424,76,0,0,0
8,433,67,0,0,0
9,431,69,0,0,0
10,425,75,0,0,0
11,443,57,0,0,0
12,432,68,0,0,0
13,451,49,0,0,0
14,426,74,0,0,0
15,434,66,0,0,0
16,449,51,0,0,0
17,439,61,0,0,0
18,439,61,0,0,0
19,428,72,0,0,0
20,440,60,0,0,0
21,430,70,0,0,0
22,431,69,0,0,0
23,430,70,0,0,0
24,444,56,0,0,0
25,451,49,0,0,0
26,426,74,0,0,0
27,435,65,0,0,0
28,438,62,0,0,0
29,453,47,0,0,0
30,457,43,0,0,0
31,430,70,0,0,0
32,442,58,0,0,0
33,442,58,0,0,0
34,433,67,0,0,0
35,440,60,0,0,0
36,444,56,0,0,0
37,436,64,0,0,0
38,445,55,0,0,0
39,451,49,0,0,0
