ID,S,I,State,Nature,Obs
0,427,73,0,0,0
1,421,79,0,0,0
2,427,73,0,0,0
3,441,59,0,0,0
4,430,70,0,0,0
5,433,67,0,0,0
6,436,64,0,0,0
7,421,79,0,0,0
8,440,60,0,0,0
9,437,63,0,0,0
10,432,68,0,0,1
11,448,52,0,0,0
12,429,71,0,0,0
13,447,53,0,0,0
14,429,71,0,0,0
15,433,67,0,0,0
16,446,54,0,0,0
17,440,60,0,0,0
18,436,64,0,0,0
19,428,72,0,0,0
20,435,65,0,0,0
21,430,70,0,0,0
22,425,75,0,0,0
23,426,74,0,0,0
24,443,57,0,0,0
25,449,51,0,0,0
26,434,66,0,0,0
27,431,69,0,0,0
28,432,68,0,0,0
29,465,35,0,0,0
30,456,44,0,0,0
31,434,66,0,0,0
32,438,62,0,0,0
33,443,57,0,0,0
34,434,66,0,0,0
35,437,63,0,0,0
36,437,63,0,0,0
37,428,72,0,0,0
38,443,57,0,0,0
39,455,45,0,0,0
