ID,S,I,State,Nature,Obs
0,425,75,0,0,0
1,427,73,0,0,0
2,430,70,0,0,0
3,439,61,0,0,0
4,425,75,0,0,0
5,430,70,0,0,0
6,435,65,0,0,0
7,426,74,0,0,0
8,439,61,0,0,0
9,429,71,0,0,0
10,427,73,0,0,0
11,434,66,0,0,0
12,438,62,0,0,0
13,455,45,0,0,0
14,438,62,0,0,0
15,430,70,0,0,0
16,443,57,0,0,0
17,443,57,0,0,0
18,430,70,0,0,0
19,430,70,0,0,0
20,431,69,0,0,0
21,429,71,0,0,0
22,423,77,0,0,0
23,428,72,0,0,0
24,439,61,0,0,0
25,452,48,0,0,0
26,431,69,0,0,0
27,433,67,0,0,0
28,438,62,0,0,0
29,465,35,0,0,0
30,455,45,0,0,0
31,425,75,0,0,0
32,442,58,0,0,0
33,443,57,0,0,0
34,427,73,0,0,0
35,435,65,0,0,0
36,436,64,0,0,0
37,428,72,0,0,0
38,439,61,0,0,0
39,457,43,0,0,0
