ID,S,I,State,Nature,Obs
0,429,71,0,0,0
1,422,78,0,0,0
2,425,75,0,0,0
3,443,57,0,0,0
4,428,72,0,0,0
5,427,73,0,0,0
6,433,67,0,0,0
7,422,78,0,0,0
8,434,66,0,0,0
9,428,72,0,0,0
10,431,69,0,0,0
11,430,70,0,0,0
12,430,70,0,0,0
13,451,49,0,0,0
14,427,73,0,0,0
15,435,65,0,0,0
16,443,57,0,0,0
17,443,57,0,0,0
18,433,67,0,0,0
19,427,73,0,0,0
20,436,64,0,0,0
21,427,73,0,0,0
22,429,71,0,0,0
23,427,73,0,0,0
24,440,60,0,0,0
25,453,47,0,0,0
26,433,67,0,0,0
27,446,54,0,0,0
28,442,58,0,0,0
29,458,42,0,0,0
30,457,43,0,0,0
31,432,68,0,0,0
32,433,67,0,0,0
33,436,64,0,0,0
34,430,70,0,0,0
35,443,57,0,0,0
36,440,60,0,0,0
37,433,67,0,0,0
38,451,49,0,0,0
39,454,46,0,0,0
