ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,200,300,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,400,100,0,0,0
7,0,500,1,1,1
8,100,400,1,1,1
9,0,500,1,1,1
10,101,399,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,0
15,0,500,1,1,1
16,500,0,0,0,0
17,500,0,0,0,0
18,399,101,0,0,0
19,301,199,0,0,0
20,401,99,0,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,100,400,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,99,401,1,1,1
28,201,299,1,1,1
29,500,0,0,0,0
30,500,0,0,0,0
31,0,500,1,1,1
32,200,300,1,1,1
33,500,0,0,0,0
34,0,500,1,0,0
35,0,500,1,1,1
36,500,0,0,0,0
37,0,500,1,1,1
38,500,0,0,0,0
39,500,0,0,0,0
