ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,155,345,1,0,0
3,500,0,0,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,500,0,0,0,0
7,76,424,1,0,0
8,461,39,0,0,0
9,0,500,1,1,1
10,425,75,0,0,0
11,0,500,1,1,1
12,77,423,1,1,1
13,115,385,1,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,500,0,0,0,0
17,500,0,0,0,0
18,500,0,0,0,0
19,500,0,0,1,1
20,500,0,0,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,461,39,0,0,0
28,423,77,0,0,0
29,500,0,0,0,0
30,500,0,0,0,0
31,0,500,1,1,1
32,270,230,0,1,1
33,500,0,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,461,39,0,0,0
37,0,500,1,1,1
38,500,0,0,0,0
39,500,0,0,0,0
