ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,284,216,0,0,0
3,500,0,0,0,0
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,141,359,1,1,1
9,0,500,1,1,1
10,500,0,0,0,0
11,0,500,1,1,1
12,143,357,1,1,1
13,215,285,1,1,1
14,70,430,1,0,0
15,0,500,1,1,1
16,0,500,1,1,1
17,284,216,0,0,0
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,0,500,1,1,1
22,500,0,0,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,429,71,0,0,0
26,70,430,1,1,1
27,500,0,0,0,0
28,215,285,1,1,1
29,0,500,1,1,1
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,141,359,1,1,1
34,72,428,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,430,70,0,0,0
39,500,0,0,0,0
