ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,251,249,0,1,1
2,376,124,0,0,0
3,500,0,0,0,0
4,376,124,0,1,1
5,250,250,0.5,1,1
6,500,0,0,0,0
7,251,249,0,1,1
8,376,124,0,1,1
9,376,124,0,0,0
10,500,0,0,0,0
11,500,0,0,0,0
12,376,124,0,1,1
13,376,124,0,0,0
14,0,500,1,1,1
15,124,376,1,1,1
16,500,0,0,0,0
17,500,0,0,0,0
18,500,0,0,0,0
19,0,500,1,1,1
20,125,375,1,1,1
21,251,249,0,1,1
22,376,124,0,0,0
23,375,125,0,1,1
24,250,250,0.5,1,1
25,374,126,0,0,0
26,376,124,0,0,0
27,500,0,0,0,0
28,500,0,0,0,0
29,500,0,0,0,0
30,500,0,0,0,0
31,251,249,0,1,0
32,125,375,1,1,1
33,374,126,0,0,0
34,376,124,0,0,0
35,500,0,0,0,0
36,500,0,0,0,0
37,375,125,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
