ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,500,0,0,0,0
4,250,250,0.5,1,0
5,0,500,1,1,1
6,500,0,0,0,0
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,0
10,500,0,0,1,0
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,1,1
15,250,250,0.5,1,1
16,0,500,1,1,1
17,500,0,0,0,0
18,0,500,1,1,0
19,0,500,1,0,0
20,500,0,0,0,0
21,0,500,1,1,1
22,0,500,1,1,1
23,0,500,1,1,1
24,0,500,1,1,1
25,500,0,0,0,0
26,0,500,1,1,1
27,500,0,0,0,0
28,500,0,0,1,1
29,0,500,1,1,0
30,0,500,1,1,1
31,0,500,1,1,1
32,500,0,0,0,0
33,0,500,1,1,1
34,250,250,0.5,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,250,250,0.5,1,1
38,500,0,0,0,0
39,500,0,0,0,0
