ID,S,I,State,Nature,Obs
0,4,496,1,1,1
1,0,500,1,1,1
2,7,493,1,0,1
3,499,1,0,0,0
4,0,500,1,1,1
5,2,498,1,1,1
6,0,500,1,1,1
7,330,170,0,1,1
8,500,0,0,1,1
9,0,500,1,1,1
10,499,1,0,1,0
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,1,499,1,1,1
19,0,500,1,1,0
20,0,500,1,0,0
21,0,500,1,0,0
22,0,500,1,1,1
23,0,500,1,1,1
24,500,0,0,0,0
25,0,500,1,1,0
26,0,500,1,1,1
27,0,500,1,1,1
28,500,0,0,1,0
29,0,500,1,1,1
30,497,3,0,0,0
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,500,0,0,0,0
36,499,1,0,0,0
37,0,500,1,1,1
38,499,1,0,0,0
39,337,163,0,1,0
