ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,0,500,1,1,1
2,476,24,0,1,1
3,500,0,0,0,0
4,10,490,1,1,1
5,500,0,0,0,0
6,500,0,0,0,0
7,0,500,1,1,1
8,11,489,1,1,1
9,500,0,0,0,0
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,0,0
14,0,500,1,1,1
15,0,500,1,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,0,500,1,0,0
19,0,500,1,1,1
20,500,0,0,0,0
21,0,500,1,1,1
22,500,0,0,0,0
23,497,3,0,0,0
24,0,500,1,0,0
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,0
29,0,500,1,1,1
30,0,500,1,1,1
31,30,470,1,1,1
32,497,3,0,0,0
33,497,3,0,0,0
34,0,500,1,1,1
35,0,500,1,0,1
36,497,3,0,0,0
37,0,500,1,1,0
38,500,0,0,0,0
39,0,500,1,0,0
