ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,500,0,0,0,0
3,455,45,0,0,0
4,0,500,1,1,1
5,500,0,0,0,0
6,0,500,1,1,1
7,91,409,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,92,408,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,135,365,1,1,1
15,500,0,0,1,1
16,0,500,1,1,1
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,0,500,1,1,1
21,45,455,1,1,1
22,455,45,0,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,46,454,1,1,1
26,0,500,1,1,1
27,500,0,0,0,0
28,0,500,1,1,1
29,500,0,0,0,0
30,0,500,1,1,1
31,500,0,0,0,0
32,455,45,0,0,0
33,0,500,1,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,274,226,0,0,1
37,182,318,1,1,1
38,0,500,1,0,1
39,0,500,1,1,1
