0 0.41935483870967744
1 0.48148148148148145
2 0.4875
5 0.4431818181818182
8 0.4020618556701031
14 0.42391304347826086
6 0.4482758620689655
9 0.4936708860759494
19 0.34513274336283184
21 0.38235294117647056
26 0.45348837209302323
32 0.4431818181818182
34 0.3786407766990291
37 0.3482142857142857
39 0.38613861386138615
3 0.34210526315789475
4 0.609375
11 0.39
23 0.39
31 0.39
7 0.4105263157894737
10 0.4431818181818182
12 0.4642857142857143
15 0.42391304347826086
17 0.45348837209302323
20 0.40625
24 0.43333333333333335
27 0.3939393939393939
28 0.4020618556701031
33 0.40625
36 0.40625
16 0.34210526315789475
22 0.37142857142857144
13 0.42857142857142855
30 0.35135135135135137
18 0.36792452830188677
35 0.3482142857142857
29 0.3644859813084112
38 0.34513274336283184
25 0.319672131147541
