0 0.0288118801276696
1 0.19476843818949083
2 0.06989160936529357
5 0.02304479146584409
8 0.03497418760576655
14 0.017224685645738275
6 0.08313036865668447
9 0.1369106527001264
19 0.005647130647130647
21 0.018572606730501467
26 0.03323586744639376
32 0.00826960563802669
34 0.011868346078872393
37 0.0
39 0.0
3 0.0062110404215667365
4 0.4991394083499346
11 0.028311162521688835
23 0.009427414690572589
31 0.009427414690572589
7 0.010647344857871173
10 0.032610907610907604
12 0.07442002442002442
15 0.0069441766810187855
17 0.05591757170704538
20 0.0
24 0.02954876507508086
27 0.0
28 0.0
33 0.0
36 0.009796928217980849
16 0.004016451384872438
22 0.003769037979564295
13 0.08005001820791292
30 0.01125141914615599
18 0.016453526979842766
35 0.003993959257117152
29 0.00487864961549172
38 0.001349527665317139
25 0.0009371719898035686
