ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,500,0,0,0,0
3,0,500,1,1,1
4,0,500,1,1,1
5,500,0,0,1,1
6,0,500,1,0,0
7,374,126,0,0,0
8,500,0,0,0,0
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,0,0
12,0,500,1,1,1
13,376,124,0,0,0
14,0,500,1,1,1
15,0,500,1,1,1
16,500,0,0,0,0
17,0,500,1,1,1
18,500,0,0,0,0
19,500,0,0,0,0
20,500,0,0,0,0
21,0,500,1,1,1
22,500,0,0,0,0
23,0,500,1,1,1
24,0,500,1,1,1
25,0,500,1,1,0
26,375,125,0,0,0
27,0,500,1,1,1
28,0,500,1,1,1
29,500,0,0,0,0
30,500,0,0,0,0
31,0,500,1,1,1
32,0,500,1,1,1
33,375,125,0,0,0
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,500,0,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
