ID,S,I,State,Nature,Obs
0,500,0,0,0,0
1,500,0,0,0,1
2,500,0,0,0,0
3,500,0,0,0,0
4,0,500,1,1,1
5,500,0,0,0,0
6,167,333,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,500,0,0,0,0
10,500,0,0,0,0
11,0,500,1,1,1
12,500,0,0,0,0
13,500,0,0,0,0
14,500,0,0,0,0
15,500,0,0,0,0
16,500,0,0,0,0
17,0,500,1,1,1
18,500,0,0,0,0
19,500,0,0,0,0
20,500,0,0,0,0
21,500,0,0,0,0
22,500,0,0,0,0
23,500,0,0,0,0
24,500,0,0,0,0
25,500,0,0,0,0
26,500,0,0,0,0
27,500,0,0,0,0
28,0,500,1,1,1
29,500,0,0,0,0
30,500,0,0,1,1
31,500,0,0,0,0
32,0,500,1,1,1
33,500,0,0,0,0
34,500,0,0,0,1
35,333,167,0,1,1
36,0,500,1,1,1
37,500,0,0,0,0
38,500,0,0,0,0
39,500,0,0,0,0
