ID,S,I,State,Nature,Obs
0,468,32,0,0,0
1,446,54,0,0,0
2,442,58,0,0,0
3,484,16,0,0,0
4,445,55,0,0,0
5,455,45,0,0,0
6,385,115,0,0,0
7,386,114,0,0,0
8,447,53,0,0,0
9,460,40,0,0,0
10,463,37,0,0,0
11,470,30,0,0,0
12,451,49,0,0,0
13,482,18,0,0,0
14,460,40,0,0,0
15,480,20,0,0,1
16,450,50,0,0,0
17,477,23,0,0,0
18,463,37,0,0,0
19,466,34,0,0,0
20,479,21,0,0,0
21,456,44,0,0,0
22,471,29,0,0,0
23,462,38,0,0,0
24,473,27,0,0,0
25,489,11,0,0,0
26,460,40,0,0,0
27,438,62,0,0,0
28,452,48,0,0,0
29,497,3,0,0,0
30,473,27,0,0,0
31,465,35,0,0,0
32,476,24,0,0,0
33,484,16,0,0,0
34,472,28,0,0,0
35,480,20,0,0,0
36,0,500,1,1,1
37,460,40,0,0,0
38,480,20,0,0,0
39,488,12,0,0,0
