ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,500,0,0,0,0
15,500,0,0,0,0
16,0,500,1,1,1
17,0,500,1,1,1
18,500,0,0,0,0
19,0,500,1,1,1
20,0,500,1,1,1
21,500,0,0,1,1
22,0,500,1,1,1
23,500,0,0,0,0
24,500,0,0,0,0
25,500,0,0,0,0
26,500,0,0,0,0
27,0,500,1,1,1
28,500,0,0,0,0
29,500,0,0,0,0
30,500,0,0,0,0
31,0,500,1,1,1
32,0,500,1,1,1
33,500,0,0,0,0
34,500,0,0,1,0
35,500,0,0,0,0
36,500,0,0,0,0
37,0,500,1,1,1
38,500,0,0,0,0
39,0,500,1,1,1
