ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,1,1
5,0,500,1,1,1
6,0,500,1,1,1
7,0,500,1,1,1
8,0,500,1,1,1
9,0,500,1,1,1
10,0,500,1,1,1
11,201,299,1,1,1
12,400,100,0,0,0
13,299,201,0,1,1
14,0,500,1,1,1
15,0,500,1,1,1
16,500,0,0,0,0
17,450,50,0,0,0
18,0,500,1,1,1
19,0,500,1,1,0
20,0,500,1,1,1
21,0,500,1,1,1
22,0,500,1,1,1
23,49,451,1,1,1
24,0,500,1,1,1
25,500,0,0,0,0
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,1,1
29,0,500,1,1,1
30,249,251,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,101,399,1,1,1
34,0,500,1,1,1
35,350,150,0,0,0
36,0,500,1,1,1
37,0,500,1,1,1
38,301,199,0,1,1
39,0,500,1,1,1
