ID,S,I,State,Nature,Obs
0,0,500,1,0,0
1,0,500,1,1,1
2,386,114,0,0,0
3,10,490,1,1,0
4,0,500,1,0,1
5,0,500,1,1,1
6,368,132,0,0,0
7,0,500,1,1,1
8,2,498,1,1,1
9,0,500,1,1,0
10,376,124,0,0,0
11,0,500,1,1,1
12,0,500,1,1,1
13,0,500,1,1,1
14,0,500,1,0,0
15,0,500,1,0,0
16,500,0,0,0,0
17,0,500,1,1,1
18,0,500,1,1,1
19,0,500,1,1,1
20,223,277,1,0,0
21,0,500,1,1,0
22,0,500,1,1,1
23,401,99,0,0,0
24,0,500,1,1,1
25,0,500,1,1,1
26,0,500,1,1,1
27,0,500,1,1,1
28,0,500,1,0,0
29,395,105,0,0,0
30,0,500,1,1,1
31,0,500,1,1,1
32,0,500,1,1,1
33,0,500,1,1,1
34,0,500,1,1,1
35,0,500,1,1,1
36,0,500,1,1,1
37,0,500,1,1,1
38,0,500,1,1,1
39,500,0,0,0,0
