ID,S,I,State,Nature,Obs
0,0,500,1,1,1
1,0,500,1,1,1
2,0,500,1,1,1
3,0,500,1,1,1
4,0,500,1,0,0
5,0,500,1,1,1
6,0,500,1,1,1
7,416,84,0,0,0
8,416,84,0,0,0
9,83,417,1,1,1
10,0,500,1,0,0
11,0,500,1,1,1
12,416,84,0,0,0
13,500,0,0,1,1
14,500,0,0,1,1
15,416,84,0,1,1
16,500,0,0,0,0
17,0,500,1,1,1
18,84,416,1,1,1
19,0,500,1,1,1
20,500,0,0,0,0
21,0,500,1,1,1
22,500,0,0,1,1
23,0,500,1,1,1
24,0,500,1,0,0
25,0,500,1,1,1
26,335,165,0,0,0
27,500,0,0,0,0
28,500,0,0,0,0
29,0,500,1,1,1
30,0,500,1,0,0
31,251,249,0,0,0
32,0,500,1,0,0
33,0,500,1,1,1
34,0,500,1,1,1
35,0,500,1,1,1
36,500,0,0,0,0
37,500,0,0,0,0
38,251,249,0,1,1
39,500,0,0,0,0
