ID,S,I,State,Nature,Obs
0,157,343,1,0,0
1,75,425,1,0,0
2,102,398,1,0,0
3,192,308,1,0,0
4,186,314,1,1,1
5,83,417,1,0,0
6,92,408,1,0,0
7,173,327,1,1,1
8,94,406,1,1,0
9,28,472,1,0,0
10,164,336,1,0,0
11,93,407,1,1,1
12,161,339,1,1,1
13,179,321,1,0,0
14,146,354,1,0,1
15,206,294,1,0,0
16,169,331,1,1,1
17,134,366,1,0,0
18,158,342,1,0,0
19,145,355,1,0,0
20,183,317,1,0,0
21,129,371,1,1,1
22,142,358,1,1,1
23,186,314,1,1,1
24,197,303,1,1,1
25,175,325,1,1,1
26,135,365,1,0,0
27,192,308,1,1,1
28,165,335,1,1,1
29,199,301,1,1,1
30,168,332,1,1,1
31,190,310,1,1,0
32,141,359,1,0,1
33,173,327,1,1,1
34,161,339,1,1,0
35,167,333,1,0,1
36,160,340,1,1,1
37,137,363,1,1,1
38,149,351,1,1,0
39,175,325,1,0,0
