ID,S,I,State,Nature,Obs
0,6,494,1,1,1
1,1,499,1,1,1
2,371,129,0,1,1
3,129,371,1,1,1
4,255,245,0,1,0
5,494,6,0,1,1
6,153,347,1,1,1
7,405,95,0,1,1
8,96,404,1,1,1
9,496,4,0,0,0
10,0,500,1,1,1
11,368,132,0,0,0
12,0,500,1,1,1
13,153,347,1,1,0
14,0,500,1,1,1
15,1,499,1,1,1
16,227,273,1,1,1
17,234,266,1,1,1
18,44,456,1,1,1
19,263,237,0,0,0
20,439,61,0,1,1
21,59,441,1,1,1
22,71,429,1,0,0
23,374,126,0,1,1
24,402,98,0,1,0
25,412,88,0,1,1
26,482,18,0,0,0
27,4,496,1,1,1
28,0,500,1,1,1
29,76,424,1,1,1
30,179,321,1,1,1
31,1,499,1,1,1
32,4,496,1,1,1
33,146,354,1,1,0
34,56,444,1,1,1
35,47,453,1,1,1
36,34,466,1,1,1
37,90,410,1,0,1
38,39,461,1,1,1
39,3,497,1,1,1
