ID,S,I,State,Nature,Obs
0,0,500,1,1,0
1,1,499,1,1,1
2,358,142,0,1,1
3,343,157,0,0,0
4,370,130,0,1,0
5,147,353,1,1,1
6,263,237,0,1,0
7,94,406,1,1,1
8,244,256,1,0,0
9,451,49,0,0,1
10,0,500,1,1,1
11,96,404,1,1,1
12,0,500,1,1,1
13,96,404,1,1,0
14,0,500,1,1,1
15,5,495,1,1,1
16,404,96,0,0,0
17,274,226,0,1,1
18,81,419,1,1,1
19,75,425,1,1,1
20,225,275,1,1,1
21,148,352,1,1,1
22,32,468,1,1,1
23,318,182,0,1,0
24,359,141,0,1,1
25,209,291,1,0,0
26,387,113,0,0,0
27,1,499,1,1,1
28,0,500,1,1,0
29,138,362,1,1,1
30,78,422,1,1,0
31,0,500,1,1,1
32,0,500,1,1,0
33,97,403,1,1,1
34,10,490,1,0,0
35,18,482,1,1,1
36,156,344,1,1,1
37,190,310,1,0,0
38,35,465,1,1,0
39,50,450,1,1,1
