ID,S,I,State,Nature,Obs
0,272,228,0,0,0
1,288,212,0,0,0
2,493,7,0,0,0
3,392,108,0,0,0
4,288,212,0,0,0
5,286,214,0,0,1
6,266,234,0,0,0
7,342,158,0,0,0
8,0,500,1,1,1
9,285,215,0,0,0
10,251,249,0,0,0
11,333,167,0,0,0
12,293,207,0,0,0
13,300,200,0,0,0
14,324,176,0,0,0
15,490,10,0,0,0
16,20,480,1,0,0
17,315,185,0,0,1
18,385,115,0,0,0
19,404,96,0,0,1
20,371,129,0,0,0
21,387,113,0,0,0
22,399,101,0,0,1
23,320,180,0,0,0
24,306,194,0,0,0
25,455,45,0,0,0
26,306,194,0,0,0
27,388,112,0,0,0
28,0,500,1,0,1
29,414,86,0,0,0
30,0,500,1,1,0
31,347,153,0,0,0
32,296,204,0,0,0
33,345,155,0,0,0
34,401,99,0,0,0
35,362,138,0,0,1
36,350,150,0,0,0
37,406,94,0,0,0
38,443,57,0,0,0
39,378,122,0,0,0
