ID,S,I,State,Nature,Obs
0,120,380,1,0,1
1,68,432,1,0,0
2,98,402,1,0,0
3,279,221,0,0,0
4,68,432,1,0,1
5,73,427,1,0,0
6,110,390,1,0,0
7,96,404,1,0,0
8,299,201,0,1,1
9,51,449,1,0,0
10,70,430,1,0,0
11,111,389,1,0,0
12,78,422,1,0,0
13,7,493,1,0,1
14,94,406,1,0,0
15,26,474,1,0,0
16,147,353,1,0,1
17,33,467,1,0,0
18,366,134,0,0,0
19,221,279,1,0,0
20,107,393,1,0,0
21,122,378,1,0,1
22,129,371,1,0,0
23,113,387,1,0,1
24,45,455,1,0,1
25,257,243,0,0,0
26,116,384,1,0,0
27,101,399,1,0,0
28,112,388,1,0,0
29,75,425,1,0,0
30,131,369,1,1,1
31,137,363,1,0,0
32,56,444,1,0,0
33,251,249,0,0,0
34,90,410,1,0,0
35,219,281,1,0,0
36,243,257,1,0,0
37,146,354,1,0,0
38,212,288,1,0,0
39,109,391,1,0,0
